CN,PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,SUBP,CONDID,VEG_FLDSPCD,UNIQUE_SP_NBR,VEG_SPCD,COVER_PCT,CREATED_DATE,MODIFIED_DATE,CYCLE,SUBCYCLE
1841527167290487,1309717702290487,2024,5,1,69,36.0,1.0,1,LOJA,1,LOJA,10,2025-04-21 11:05:13,,12,4
1841527168290487,1309717702290487,2024,5,1,69,36.0,2.0,1,LOJA,1,LOJA,10,2025-04-21 11:05:13,,12,4
1841527169290487,1309717702290487,2024,5,1,69,36.0,2.0,2,LOJA,1,LOJA,10,2025-04-21 11:05:13,,12,4
1841527170290487,1309717702290487,2024,5,1,69,36.0,3.0,1,LOJA,1,LOJA,10,2025-04-21 11:05:13,,12,4
1841527970290487,1309717829290487,2024,5,4,97,62.0,1.0,1,LECU,1,LECU,1,2025-04-21 11:05:18,,12,4
1841527980290487,1309717831290487,2024,5,4,97,8.0,3.0,2,LECU,1,LECU,2,2025-04-21 11:05:18,,12,4
1841527981290487,1309717831290487,2024,5,4,97,8.0,4.0,1,LECU,1,LECU,1,2025-04-21 11:05:18,,12,4
1841527990290487,1309717833290487,2024,5,5,45,24.0,1.0,1,LIGUS2,1,LIGUS2,5,2025-04-21 11:05:18,,12,4
1841527991290487,1309717833290487,2024,5,5,45,24.0,2.0,1,LIGUS2,1,LIGUS2,10,2025-04-21 11:05:18,,12,4
1841527992290487,1309717833290487,2024,5,5,45,24.0,3.0,1,LIGUS2,1,LIGUS2,5,2025-04-21 11:05:18,,12,4
1841527993290487,1309717833290487,2024,5,5,45,24.0,4.0,1,LIGUS2,1,LIGUS2,5,2025-04-21 11:05:18,,12,4
1841527994290487,1309717833290487,2024,5,5,45,24.0,2.0,1,LOJA,1,LOJA,15,2025-04-21 11:05:18,,12,4
1841527995290487,1309717833290487,2024,5,5,45,24.0,3.0,1,LOJA,1,LOJA,10,2025-04-21 11:05:18,,12,4
1841527996290487,1309717833290487,2024,5,5,45,24.0,4.0,1,LOJA,1,LOJA,10,2025-04-21 11:05:18,,12,4
1841528005290487,1309717835290487,2024,5,5,45,17.0,3.0,2,LECU,1,LECU,1,2025-04-21 11:05:18,,12,4
1841528006290487,1309717835290487,2024,5,5,45,17.0,3.0,2,LOJA,1,LOJA,1,2025-04-21 11:05:18,,12,4
1841528011290487,1309717836290487,2024,5,3,109,29.0,3.0,2,LIGUS2,1,LIGUS2,75,2025-04-21 11:05:18,,12,4
1841528703290487,1309717898290487,2024,5,5,45,27.0,2.0,2,LESPE,1,LESPE,3,2025-04-21 11:05:21,,12,4
