CN,STATECD,SYMBOL,INV_GROUP_CD,UNITCD_LIST,START_DATE,END_DATE,MANUAL_START,MANUAL_END,NOTES,CREATED_DATE,MODIFIED_DATE
245529520010661,9,ROPS,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529521010661,9,SPJA,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529522010661,9,TARA,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529523010661,9,TRSE6,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529524010661,9,ULPU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529525010661,9,VIOP,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529526010661,10,ACPL,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529527010661,10,AIAL,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529528010661,10,ALJU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529529010661,10,ALPE4,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529530010661,10,BETH,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529531010661,10,BEVU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529532010661,10,CESTM,,,2007-01-01 00:00:00,,4.0,,NRCS 2000 to 2010 update of SYMBOL from CEBI2 to CESTM.,2010-09-24 00:00:00,
245529533010661,10,CEOR7,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529534010661,10,CIAR4,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529535010661,10,CIVU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529536010661,10,CYLO11,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529537010661,10,CYRO8,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529538010661,10,ELAN,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529539010661,10,ELUM,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529540010661,10,EUES,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529541010661,10,FRAL4,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529542010661,10,HEHE,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529543010661,10,HEMA3,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529544010661,10,LIVU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529545010661,10,LOBE,1.0,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529546010661,10,LOJA,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529547010661,10,LOMA6,1.0,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529548010661,10,LOMO2,1.0,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529549010661,10,LONIC,1.0,,2007-01-01 00:00:00,,4.0,,"Consists of L. maackii, L. morrowii, L. tatarica or L. x bella if INVASIVE=Y after unknown processing.",2010-09-24 00:00:00,
245529550010661,10,LOTA,1.0,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529551010661,10,LYNU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529552010661,10,LYSA2,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529553010661,10,MEAZ,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529554010661,10,MEQU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529555010661,10,MIVI,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529556010661,10,PATO2,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529557010661,10,PHAR3,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529558010661,10,PHAU7,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529559010661,10,POBO10,,,2007-01-01 00:00:00,,4.0,,Species not in PLANTS 2000,2010-09-24 00:00:00,
245529560010661,10,POCU6,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529561010661,10,POSA4,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529562010661,10,RHCA3,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529563010661,10,ROMU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529564010661,10,ROPS,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529565010661,10,SPJA,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529566010661,10,TARA,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529567010661,10,TRSE6,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529568010661,10,ULPU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529569010661,10,VIOP,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529570010661,11,ACPL,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529571010661,11,AIAL,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529572010661,11,ALJU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529573010661,11,ALPE4,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529574010661,11,BETH,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529575010661,11,BEVU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529576010661,11,CESTM,,,2007-01-01 00:00:00,,4.0,,NRCS 2000 to 2010 update of SYMBOL from CEBI2 to CESTM.,2010-09-24 00:00:00,
245529577010661,11,CEOR7,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529578010661,11,CIAR4,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529579010661,11,CIVU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529580010661,11,CYLO11,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529585010661,11,CYRO8,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529586010661,11,ELAN,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529587010661,11,ELUM,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529588010661,11,EUES,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245529589010661,11,FRAL4,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
499241012126144,48,AMBR7,,"1,2,3,4,5,6,7",2013-10-01 00:00:00,,6.0,,,2018-01-26 12:35:57,
499241013126144,51,AMBR7,,"1,2,3,4,5",2013-10-01 00:00:00,,6.0,,,2018-01-26 12:35:57,
499241014126144,1,LIRIO2,,"1,2,3,4,5,6",2013-10-01 00:00:00,,6.0,,,2018-01-26 12:35:57,
499241015126144,5,LIRIO2,,"1,2,3,4,5",2013-10-01 00:00:00,,6.0,,,2018-01-26 12:35:57,
499241016126144,12,LIRIO2,,"1,2,3,4",2013-10-01 00:00:00,,6.0,,,2018-01-26 12:35:57,
499241017126144,13,LIRIO2,,"1,2,3,4,5",2013-10-01 00:00:00,,6.0,,,2018-01-26 12:35:57,
499241018126144,21,LIRIO2,,"1,2,3,4,5,6,7",2013-10-01 00:00:00,,6.0,,,2018-01-26 12:35:57,
499241019126144,22,LIRIO2,,"1,2,3,4,5",2013-10-01 00:00:00,,6.0,,,2018-01-26 12:35:57,
499241020126144,28,LIRIO2,,"1,2,3,4,5",2013-10-01 00:00:00,,6.0,,,2018-01-26 12:35:57,
499241021126144,37,LIRIO2,,"1,2,3,4",2013-10-01 00:00:00,,6.0,,,2018-01-26 12:35:57,
499241022126144,40,LIRIO2,,"1,2,3,4,5,6,7",2013-10-01 00:00:00,,6.0,,,2018-01-26 12:35:57,
499241023126144,45,LIRIO2,,"1,2,3",2013-10-01 00:00:00,,6.0,,,2018-01-26 12:35:57,
499241024126144,47,LIRIO2,,"1,2,3,4,5",2013-10-01 00:00:00,,6.0,,,2018-01-26 12:35:57,
499241025126144,48,LIRIO2,,"1,2,3,4,5,6,7",2013-10-01 00:00:00,,6.0,,,2018-01-26 12:35:57,
499241026126144,51,LIRIO2,,"1,2,3,4,5",2013-10-01 00:00:00,,6.0,,,2018-01-26 12:35:58,
499241027126144,1,PHAU8,,"1,2,3,4,5,6",2013-10-01 00:00:00,,6.0,,,2018-01-26 12:35:58,
499241028126144,5,PHAU8,,"1,2,3,4,5",2013-10-01 00:00:00,,6.0,,,2018-01-26 12:35:58,
499241029126144,12,PHAU8,,"1,2,3,4",2013-10-01 00:00:00,,6.0,,,2018-01-26 12:35:58,
499241030126144,13,PHAU8,,"1,2,3,4,5",2013-10-01 00:00:00,,6.0,,,2018-01-26 12:35:58,
499241031126144,21,PHAU8,,"1,2,3,4,5,6,7",2013-10-01 00:00:00,,6.0,,,2018-01-26 12:35:58,
499241032126144,22,PHAU8,,"1,2,3,4,5",2013-10-01 00:00:00,,6.0,,,2018-01-26 12:35:58,
499241033126144,28,PHAU8,,"1,2,3,4,5",2013-10-01 00:00:00,,6.0,,,2018-01-26 12:35:58,
499241034126144,37,PHAU8,,"1,2,3,4",2013-10-01 00:00:00,,6.0,,,2018-01-26 12:35:58,
499241035126144,40,PHAU8,,"1,2,3,4,5,6,7",2013-10-01 00:00:00,,6.0,,,2018-01-26 12:35:58,
499241036126144,45,PHAU8,,"1,2,3",2013-10-01 00:00:00,,6.0,,,2018-01-26 12:35:58,
499241037126144,47,PHAU8,,"1,2,3,4,5",2013-10-01 00:00:00,,6.0,,,2018-01-26 12:35:58,
499241038126144,48,PHAU8,,"1,2,3,4,5,6,7",2013-10-01 00:00:00,,6.0,,,2018-01-26 12:35:58,
499241039126144,51,PHAU8,,"1,2,3,4,5",2013-10-01 00:00:00,,6.0,,,2018-01-26 12:35:58,
499241040126144,1,SEVA4,,"1,2,3,4,5,6",2013-10-01 00:00:00,,6.0,,,2018-01-26 12:35:58,
499241041126144,5,SEVA4,,"1,2,3,4,5",2013-10-01 00:00:00,,6.0,,,2018-01-26 12:35:58,
499241042126144,12,SEVA4,,"1,2,3,4",2013-10-01 00:00:00,,6.0,,,2018-01-26 12:35:58,
499241043126144,13,SEVA4,,"1,2,3,4,5",2013-10-01 00:00:00,,6.0,,,2018-01-26 12:35:58,
499241044126144,21,SEVA4,,"1,2,3,4,5,6,7",2013-10-01 00:00:00,,6.0,,,2018-01-26 12:35:58,
499241045126144,22,SEVA4,,"1,2,3,4,5",2013-10-01 00:00:00,,6.0,,,2018-01-26 12:35:58,
499241046126144,28,SEVA4,,"1,2,3,4,5",2013-10-01 00:00:00,,6.0,,,2018-01-26 12:35:58,
499241047126144,37,SEVA4,,"1,2,3,4",2013-10-01 00:00:00,,6.0,,,2018-01-26 12:35:58,
499241048126144,40,SEVA4,,"1,2,3,4,5,6,7",2013-10-01 00:00:00,,6.0,,,2018-01-26 12:35:58,
499241049126144,45,SEVA4,,"1,2,3",2013-10-01 00:00:00,,6.0,,,2018-01-26 12:35:58,
499241050126144,47,SEVA4,,"1,2,3,4,5",2013-10-01 00:00:00,,6.0,,,2018-01-26 12:35:58,
499241051126144,48,SEVA4,,"1,2,3,4,5,6,7",2013-10-01 00:00:00,,6.0,,,2018-01-26 12:35:58,
499241052126144,51,SEVA4,,"1,2,3,4,5",2013-10-01 00:00:00,,6.0,,,2018-01-26 12:35:58,
499426434126144,1,MERE9,,"1,2,3,4,5,6",2013-10-01 00:00:00,,6.0,,,2018-01-31 08:25:18,
499426447126144,13,ERCU2,,"1,2,3,4,5",2013-10-01 00:00:00,,6.0,,,2018-01-31 08:25:19,
499426448126144,21,ERCU2,,"1,2,3,4,5,6,7",2013-10-01 00:00:00,,6.0,,,2018-01-31 08:25:19,
499426449126144,22,ERCU2,,"1,2,3,4,5",2013-10-01 00:00:00,,6.0,,,2018-01-31 08:25:19,
499426450126144,28,ERCU2,,"1,2,3,4,5",2013-10-01 00:00:00,,6.0,,,2018-01-31 08:25:19,
499426451126144,37,ERCU2,,"1,2,3,4",2013-10-01 00:00:00,,6.0,,,2018-01-31 08:25:19,
499426452126144,40,ERCU2,,"1,2,3,4,5,6,7",2013-10-01 00:00:00,,6.0,,,2018-01-31 08:25:19,
499426453126144,47,ERCU2,,"1,2,3,4,5",2013-10-01 00:00:00,,6.0,,,2018-01-31 08:25:19,
499426454126144,48,ERCU2,,"1,2,3,4,5,6,7",2013-10-01 00:00:00,,6.0,,,2018-01-31 08:25:19,
499426455126144,51,ERCU2,,"1,2,3,4,5",2013-10-01 00:00:00,,6.0,,,2018-01-31 08:25:19,
499426456126144,45,ERCU2,,"1,2,3",2013-10-01 00:00:00,,6.0,,,2018-01-31 08:25:19,
499426457126144,12,ERCU2,,"1,2,3,4",2013-10-01 00:00:00,,6.0,,,2018-01-31 08:25:19,
499426458126144,45,MERE9,,"1,2,3",2013-10-01 00:00:00,,6.0,,,2018-01-31 08:25:19,
165138649981125,45,WISTE,,"1,2,3",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:52,2017-12-21 17:44:17
165138651981125,45,IMCY,,"1,2,3",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:52,2017-12-21 17:44:17
165138652981125,45,MIVI,,"1,2,3",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:52,2017-12-21 17:44:17
165138653981125,45,MISI,,"1,2,3",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:52,2017-12-21 17:44:17
165138655981125,45,LYJA,,"1,2,3",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:52,2017-12-21 17:44:17
165138656981125,45,ALPE4,,"1,2,3",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:52,2017-12-21 17:44:17
165138658981125,45,LECU,,"1,2,3",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:52,2017-12-21 17:44:17
165138659981125,45,BRPA4,,"1,2,3",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:52,
165138660981125,45,FISI2,,"1,2,3",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:52,
165138661981125,45,FRAL4,,"1,2,3",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:52,
165138662981125,45,POTR4,,"1,2,3",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:52,
165138663981125,45,PYCA80,,"1,2,3",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:52,
165138664981125,45,TAMAR2,,"1,2,3",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:52,
165138665981125,45,VEFO,,"1,2,3",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:52,
165138666981125,45,BETH,,"1,2,3",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:52,
165138667981125,45,MABE2,,"1,2,3",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:52,
165138668981125,45,POCU6,,"1,2,3",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:52,
165138669981125,45,SPJA,,"1,2,3",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:52,
165138670981125,45,AKQU,,"1,2,3",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:52,
165138671981125,47,AIAL,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:52,2017-12-21 17:44:17
165138672981125,47,ALJU,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:52,2017-12-21 17:44:17
165138673981125,47,PATO2,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:52,2017-12-21 17:44:17
165138674981125,47,MEAZ,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:52,2017-12-21 17:44:17
165138675981125,47,TRSE6,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:52,2017-12-21 17:44:17
165138676981125,47,ELAEA,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:52,2017-12-21 17:44:17
165138678981125,47,ELPU2,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:52,2017-12-21 17:44:17
165138679981125,47,LIGUS2,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138680981125,47,LIJA,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138681981125,47,LONIC,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138682981125,47,NADO,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138683981125,47,ROSA5,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138684981125,47,CEOR7,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138685981125,47,DIOSC,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138686981125,47,EUFO5,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138687981125,47,LOJA,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138688981125,47,PUMOL,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138689981125,47,VINCA,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138690981125,47,WISTE,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138691981125,47,SCPH,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138692981125,47,IMCY,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138693981125,47,MIVI,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138694981125,47,MISI,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138695981125,47,BAMBU,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138696981125,47,LYJA,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138697981125,47,ALPE4,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138698981125,47,LESPE,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138699981125,47,LECU,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138700981125,47,BRPA4,,"1,2,3,4,5",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:53,
165138701981125,47,FISI2,,"1,2,3,4,5",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:53,
165138702981125,47,FRAL4,,"1,2,3,4,5",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:53,
165138703981125,47,POTR4,,"1,2,3,4,5",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:53,
165138704981125,47,PYCA80,,"1,2,3,4,5",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:53,
165138705981125,47,TAMAR2,,"1,2,3,4,5",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:53,
165138706981125,47,VEFO,,"1,2,3,4,5",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:53,
165138707981125,47,BETH,,"1,2,3,4,5",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:53,
165138708981125,47,MABE2,,"1,2,3,4,5",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:53,
165138709981125,47,POCU6,,"1,2,3,4,5",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:53,
165138710981125,47,SPJA,,"1,2,3,4,5",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:53,
165138711981125,47,AKQU,,"1,2,3,4,5",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:53,
165138712981125,48,AIAL,,"1,2,3,4,5,6,7",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138713981125,48,ALJU,,"1,2,3,4,5,6,7",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138714981125,48,PATO2,,"1,2,3,4,5,6,7",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138715981125,48,MEAZ,,"1,2,3,4,5,6,7",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138716981125,48,TRSE6,,"1,2,3,4,5,6,7",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138717981125,48,ELAEA,,"1,2,3,4,5,6,7",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138719981125,48,ELPU2,,"1,2,3,4,5,6,7",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138720981125,48,LIGUS2,,"1,2,3,4,5,6,7",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138721981125,48,LIJA,,"1,2,3,4,5,6,7",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138722981125,48,LONIC,,"1,2,3,4,5,6,7",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138723981125,48,NADO,,"1,2,3,4,5,6,7",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138724981125,48,ROSA5,,"1,2,3,4,5,6,7",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138725981125,48,CEOR7,,"1,2,3,4,5,6,7",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138726981125,48,DIOSC,,"1,2,3,4,5,6,7",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138727981125,48,EUFO5,,"1,2,3,4,5,6,7",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138728981125,48,LOJA,,"1,2,3,4,5,6,7",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138729981125,48,PUMOL,,"1,2,3,4,5,6,7",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138730981125,48,VINCA,,"1,2,3,4,5,6,7",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138731981125,48,WISTE,,"1,2,3,4,5,6,7",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138732981125,48,SCPH,,"1,2,3,4,5,6,7",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138733981125,48,IMCY,,"1,2,3,4,5,6,7",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138734981125,48,MIVI,,"1,2,3,4,5,6,7",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138735981125,48,MISI,,"1,2,3,4,5,6,7",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138736981125,48,BAMBU,,"1,2,3,4,5,6,7",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138737981125,48,LYJA,,"1,2,3,4,5,6,7",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138738981125,48,ALPE4,,"1,2,3,4,5,6,7",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138739981125,48,LESPE,,"1,2,3,4,5,6,7",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138740981125,48,LECU,,"1,2,3,4,5,6,7",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138741981125,48,BRPA4,,"1,2,3,4,5,6,7",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:53,
165138742981125,48,FISI2,,"1,2,3,4,5,6,7",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:53,
165138743981125,48,FRAL4,,"1,2,3,4,5,6,7",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:53,
165138744981125,48,POTR4,,"1,2,3,4,5,6,7",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:53,
165138745981125,48,PYCA80,,"1,2,3,4,5,6,7",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:53,
165138746981125,48,TAMAR2,,"1,2,3,4,5,6,7",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:53,
165138747981125,48,VEFO,,"1,2,3,4,5,6,7",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:53,
165138748981125,48,BETH,,"1,2,3,4,5,6,7",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:53,
165138749981125,48,MABE2,,"1,2,3,4,5,6,7",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:53,
165138750981125,48,POCU6,,"1,2,3,4,5,6,7",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:53,
165138751981125,48,SPJA,,"1,2,3,4,5,6,7",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:53,
165138752981125,48,AKQU,,"1,2,3,4,5,6,7",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:53,
165138753981125,5,ALJU,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138754981125,5,PATO2,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
165138755981125,5,MEAZ,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:53,2017-12-21 17:44:17
245530247010661,26,CEOR7,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530248010661,26,CIAR4,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530249010661,26,CIVU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530250010661,26,CYLO11,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530251010661,26,CYRO8,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530252010661,26,ELAN,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
