CN,PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,SUBP,CONDID,VEG_FLDSPCD,UNIQUE_SP_NBR,VEG_SPCD,COVER_PCT,CREATED_DATE,MODIFIED_DATE,CYCLE,SUBCYCLE
1293389991290487,821934795290487,2022,37,2,91,85.0,1.0,1,MIVI,1,MIVI,50,2023-03-13 13:26:07,,11,1
1293389992290487,821934795290487,2022,37,2,91,85.0,3.0,1,MIVI,1,MIVI,35,2023-03-13 13:26:07,,11,1
1293389999290487,821934796290487,2022,37,2,15,170.0,4.0,3,LOJA,1,LOJA,1,2023-03-13 13:26:08,,11,1
1293395477290487,821935290290487,2022,37,1,17,18.0,2.0,1,LIGUS2,1,LIGUS2,1,2023-03-13 13:26:25,,11,1
1293395478290487,821935290290487,2022,37,1,17,18.0,4.0,2,LIGUS2,1,LIGUS2,5,2023-03-13 13:26:25,,11,1
1293395479290487,821935290290487,2022,37,1,17,18.0,2.0,1,LOJA,1,LOJA,1,2023-03-13 13:26:25,,11,1
1293395480290487,821935290290487,2022,37,1,17,18.0,2.0,1,MIVI,1,MIVI,15,2023-03-13 13:26:25,,11,1
1293395481290487,821935290290487,2022,37,1,17,18.0,3.0,2,MIVI,1,MIVI,1,2023-03-13 13:26:25,,11,1
1293395482290487,821935290290487,2022,37,1,17,18.0,4.0,2,MIVI,1,MIVI,1,2023-03-13 13:26:25,,11,1
1293395494290487,821935292290487,2022,37,2,117,112.0,1.0,1,LOJA,1,LOJA,1,2023-03-13 13:26:25,,11,1
1293395495290487,821935292290487,2022,37,2,117,112.0,3.0,1,LOJA,1,LOJA,1,2023-03-13 13:26:25,,11,1
1293395496290487,821935292290487,2022,37,2,117,112.0,4.0,3,LOJA,1,LOJA,1,2023-03-13 13:26:25,,11,1
1293395600290487,821935298290487,2022,37,1,17,106.0,4.0,1,ALJU,1,ALJU,1,2023-03-13 13:26:25,,11,1
1293395605290487,821935299290487,2022,37,1,17,219.0,4.0,2,LOJA,1,LOJA,5,2023-03-13 13:26:25,,11,1
1293395610290487,821935300290487,2022,37,1,17,54.0,3.0,1,LIGUS2,1,LIGUS2,5,2023-03-13 13:26:25,,11,1
1293395611290487,821935300290487,2022,37,1,17,54.0,1.0,1,LOJA,1,LOJA,1,2023-03-13 13:26:25,,11,1
1293395612290487,821935300290487,2022,37,1,17,54.0,3.0,1,LOJA,1,LOJA,5,2023-03-13 13:26:25,,11,1
1293395622290487,821935302290487,2022,37,1,47,94.0,3.0,2,LIGUS2,1,LIGUS2,1,2023-03-13 13:26:25,,11,1
1293395623290487,821935302290487,2022,37,1,47,94.0,4.0,2,LIGUS2,1,LIGUS2,1,2023-03-13 13:26:25,,11,1
1293395624290487,821935302290487,2022,37,1,47,94.0,3.0,2,LOJA,1,LOJA,1,2023-03-13 13:26:25,,11,1
1293395633290487,821935304290487,2022,37,1,47,104.0,2.0,2,LIGUS2,1,LIGUS2,5,2023-03-13 13:26:25,,11,1
1293395634290487,821935304290487,2022,37,1,47,104.0,2.0,2,LOJA,1,LOJA,2,2023-03-13 13:26:25,,11,1
1293395792290487,821935309290487,2022,37,2,127,21.0,2.0,2,LIGUS2,1,LIGUS2,2,2023-03-13 13:26:26,,11,1
1293395793290487,821935309290487,2022,37,2,127,21.0,3.0,1,LIGUS2,1,LIGUS2,1,2023-03-13 13:26:26,,11,1
1293395794290487,821935309290487,2022,37,2,127,21.0,1.0,1,LOJA,1,LOJA,2,2023-03-13 13:26:26,,11,1
1671316727290487,1150117029290487,2023,37,1,141,53.0,1.0,1,LIGUS2,1,LIGUS2,1,2024-08-21 12:46:02,,11,2
1671316728290487,1150117029290487,2023,37,1,141,53.0,3.0,2,LIGUS2,1,LIGUS2,20,2024-08-21 12:46:02,,11,2
1671316729290487,1150117029290487,2023,37,1,141,53.0,4.0,2,LIGUS2,1,LIGUS2,10,2024-08-21 12:46:02,,11,2
1671316730290487,1150117029290487,2023,37,1,141,53.0,3.0,2,LOJA,1,LOJA,1,2024-08-21 12:46:02,,11,2
